file_id,unique_index,first_reference_index,reference_indices,reference_count,scene_context,entity_context,previous_jpn_text,jpn_text,next_jpn_text,jpn_control_tokens,cn_text,cn_control_tokens,control_structure_status,jpn_utf8_bytes,cn_utf8_bytes,translation_status,build_status,ingame_status,translation_basis,notes
1C79F2AD,0,,,,,record0:segment0:timing78-109,,こちらミラー スネーク 聞こえるか？,"無事<R=上陸,ランディング>したな",,,,NOT_CHECKED,50,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,1,,,,,record0:segment1:timing118-175,こちらミラー スネーク 聞こえるか？,"無事<R=上陸,ランディング>したな",俺達にとって大いなる一歩だ,"<R=上陸,ランディング>",,,NOT_CHECKED,44,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,2,,,,,record0:segment2:timing0-0,"無事<R=上陸,ランディング>したな",俺達にとって大いなる一歩だ,この音声通信は洋上プラントにある\n俺達のマザーベースから発信している,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,3,,,,,record1:segment0:timing138-246,俺達にとって大いなる一歩だ,この音声通信は洋上プラントにある\n俺達のマザーベースから発信している,通信は単一方向だ\n指示やアドバイスはこれで行う,,,,NOT_CHECKED,101,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,4,,,,,record1:segment1:timing257-325,この音声通信は洋上プラントにある\n俺達のマザーベースから発信している,通信は単一方向だ\n指示やアドバイスはこれで行う,イヤホンを外すな\n聞き逃さないでくれ,,,,NOT_CHECKED,68,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,5,,,,,record1:segment2:timing335-384,通信は単一方向だ\n指示やアドバイスはこれで行う,イヤホンを外すな\n聞き逃さないでくれ,だが音漏れにも注意だ,,,,NOT_CHECKED,53,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,6,,,,,record1:segment3:timing0-0,イヤホンを外すな\n聞き逃さないでくれ,だが音漏れにも注意だ,"スネーク <R=操作,アクション>は大丈夫か？",,,,NOT_CHECKED,30,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,7,,,,,record2:segment0:timing51-93,だが音漏れにも注意だ,"スネーク <R=操作,アクション>は大丈夫か？",ここで肩慣らしをしておこう,"<R=操作,アクション>",,,NOT_CHECKED,57,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,8,,,,,record2:segment1:timing0-0,"スネーク <R=操作,アクション>は大丈夫か？",ここで肩慣らしをしておこう,移動には<I=MOVE>を使うんだ。,,,,NOT_CHECKED,39,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=1
1C79F2AD,9,,,,,record3:segment0:timing0-0;record4:segment0:timing0-0,ここで肩慣らしをしておこう,移動には<I=MOVE>を使うんだ。,誰もいないし 射撃訓練にもってこいだ,<I=MOVE>,,,NOT_CHECKED,38,,NOT_STARTED,NOT_BUILT,NOT_TESTED,JPN_PRIMARY; MLG_CN_CONTEXT_AUXILIARY,mechanical template; resource_class=YPK_GTT; source_objects=2
